lum,agg,int,atm,col,dep_bis,pays,region,com_bis,com_codeINSEE,communes,N_voie,numac,infra,catr,type_route,voie,circ,nbv,pr,pr1,vosp,situ,lat,long,adr,accident_velo,vehicule_imp,cycl_mort,cycl_bgv,cycl_blg,cycl_indm
1,6,3,1,3,5,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,061,5061,GAP,RUE DE VALSERRES,1686,0,3,RD,942,2,2,0,100,0,4,,,,1,7,0,0,1,0
1,6,6,1,3,5,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,061,5061,GAP,BOULEVARD GEORGES POMPIDOU,1687,5,3,RD,942,2,2,0,150,0,1,,,,1,10,0,0,1,0
1,5,4,1,3,5,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,023,5023,BRIANCON,AVENUE DU DAUPHINE,1691,0,2,RN,94,2,2,160,300,0,1,,,,1,7,0,0,1,0
1,6,2,1,3,5,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,061,5061,GAP,RUE LOUIS COMTE,1710,0,4,VC,0,2,2,0,0,,1,,,,1,7,0,0,1,0
1,5,7,8,6,5,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,023,5023,BRIANCON,RUE DE CASTRES,1717,0,4,VC,,2,2,0,1,0,,4490067,664411,,1,,0,0,0,1
1,6,3,1,3,5,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,061,5061,GAP,D942 A,1724,0,3,RD,942,2,2,0,300,0,1,4455479,607878,,1,7,0,0,1,0
1,6,1,1,2,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,123,6123,SAINT-LAURENT-DU-VAR,RD 98,1732,0,4,VC,0,1,4,,,0,1,,,,1,7,0,0,1,0
1,7,3,1,6,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,004,6004,ANTIBES,AVENUE DE VERDUN,1872,0,4,VC,0,1,1,1,0,0,1,,,,1,7,0,0,1,0
1,6,1,1,2,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,123,6123,SAINT-LAURENT-DU-VAR,VC 0,1878,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,9,1,1,6,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,PROMENADE DES ANGLAIS,1929,0,4,VC,0,1,3,,,0,1,,,,1,7,0,0,1,0
1,9,2,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,RUE CHATEAUNEUF,1952,0,4,VC,0,1,1,,,0,1,,,,1,7,0,0,1,0
2,9,1,1,6,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,BOULEVARD GROSSO,1973,0,4,VC,0,2,2,,,0,1,,,,1,,0,0,0,1
1,7,3,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,004,6004,ANTIBES,AVENUE DE CANNES,1983,0,3,RD,0,2,3,,,0,1,,,,1,4,0,0,1,0
1,7,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,029,6029,CANNES,BOULEVARD DE LA CROISETTE,1992,0,4,VC,0,3,4,,,0,1,,,,1,7,0,0,1,0
1,9,2,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,BOULEVARD CARNOT,2038,0,3,RD,0,2,4,,,0,1,,,,1,7,0,0,1,0
1,9,6,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,RUE AUGUSTE MAICON,2055,0,4,VC,0,1,2,,,0,1,,,,1,7,0,0,1,0
1,9,2,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,BOULEVARD RISSO,2097,0,4,VC,0,1,3,,,2,1,,,,1,7,0,0,1,0
1,7,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,029,6029,CANNES,BOULEVARD DE LA CROISETTE,2160,0,4,VC,0,3,2,,,0,1,,,,1,7,0,0,1,0
1,7,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,029,6029,CANNES,ALLEE DES VERGERS,2166,0,4,VC,0,0,1,,,0,0,,,,1,7,0,0,1,0
1,7,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,029,6029,CANNES,RUE MARCEAU ,2170,0,4,VC,0,1,1,,,0,1,,,,1,7,0,0,1,0
1,9,3,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,AVENUE MIRABEAU,2184,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,9,3,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,RUE BARLA,2208,0,4,VC,0,2,2,,,0,1,,,,1,2,0,0,0,1
1,9,2,1,6,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,BOULEVARD DE RIQUIER,2229,0,4,VC,0,1,3,,,0,1,,,,1,7,0,0,0,1
1,9,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,AVENUE DU RAY,2252,0,4,VC,0,2,20,,,0,1,,,,1,7,,,,
1,6,1,1,6,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,123,6123,SAINT-LAURENT-DU-VAR,JOUHAUD EDMOND ESPLANADE,2286,0,4,VC,0,2,2,,,0,4,,,,1,,0,0,0,1
1,7,1,1,4,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,029,6029,CANNES,AVENUE FRANCIS TONNER,2297,0,2,RN,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,9,3,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,AVENUE DESAMBROIS,2364,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,9,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,PROMENADE DES ANGLAIS,2376,0,4,VC,0,3,4,,,0,1,,,,1,2,0,0,1,0
1,9,3,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,RUE HEROLD,2400,0,4,VC,0,1,1,,,0,1,,,,1,7,0,0,1,0
1,9,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,AVENUE LYMPIA,2401,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,9,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,AVENUE DE SAINT-AUGUSTIN,2426,0,4,VC,0,1,2,,,0,0,,,,1,7,0,0,1,0
1,9,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,PROMENADE DES ANGLAIS,2439,6,4,VC,0,2,0,,,1,5,,,,1,,0,0,1,1
1,1,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,RD 6202,2443,2,3,RD,0,2,3,,,0,1,,,,1,7,0,0,1,0
1,1,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,022,6022,BOUYON,RD 1,2462,0,3,RD,1,2,0,1,20,0,1,4382600,712300,,1,3,0,0,1,0
1,7,6,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,004,6004,ANTIBES,AVENUE JEAN MICHARD PELISSIER,2475,5,4,VC,0,2,2,1,0,0,1,,,,1,7,0,0,1,0
1,6,1,1,2,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,027,6027,CAGNES-SUR-MER,BOULEVARD DE LA PLAGE,2482,0,4,VC,0,2,3,,,0,1,,,,1,7,0,0,1,0
1,6,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,123,6123,SAINT-LAURENT-DU-VAR,AVENUE BERENGER LEON ,2489,0,4,VC,0,0,1,,,0,0,,,,1,7,0,0,1,0
1,7,2,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,029,6029,CANNES,RUE MERLE,2521,0,4,VC,0,1,1,,,0,1,,,,1,7,0,0,1,0
1,9,2,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,RUE MARECHAL JOFFRE,2541,0,4,VC,0,1,2,,,2,1,,,,1,7,0,0,1,0
3,9,2,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,AVENUE JEAN MEDECIN,2551,0,4,VC,0,1,1,,,0,1,,,,1,7,0,0,1,0
1,9,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,RUE BLACAS,2554,0,4,VC,0,1,1,,,0,1,,,,1,7,0,0,1,0
1,9,1,1,6,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,CORNICHE ANDRE DE JOLY,2579,0,3,RD,0,2,2,,,0,1,,,,1,,0,0,0,1
1,9,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,RUE ARSON,2591,0,4,VC,0,1,2,,,0,1,,,,1,7,0,0,1,0
1,9,1,1,2,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,RUE DE FRANCE,2632,0,4,VC,0,1,3,,,0,1,,,,1,2,0,0,1,0
1,6,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,123,6123,SAINT-LAURENT-DU-VAR,RUE ALBERT CAMUS,2663,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,7,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,029,6029,CANNES,BOULEVARD DU MIDI,2686,0,2,RN,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,6,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,069,6069,GRASSE,COURS HONORE CRESP,2698,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,9,1,1,6,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,PROMENADE DES ANGLAIS,2712,0,4,VC,0,0,0,,,0,4,,,,1,,0,0,0,1
1,4,1,1,6,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,054,6054,DRAP,RD 2204,2775,0,3,RD,2204,2,2,8,600,0,1,0,0,,1,7,0,0,1,0
1,9,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,BOULEVARD LOUIS BRAILLE,2835,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,1,1,1,6,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,ROUTE DE L'ABADIE,2889,0,4,VC,0,2,2,,,0,1,,,,1,38,0,0,1,0
1,9,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,PONTS GARIGLIANO,2906,2,4,VC,0,1,3,,,0,1,,,,1,7,0,0,1,0
1,5,1,1,1,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,161,6161,VILLENEUVE-LOUBET,RD 2,2922,5,3,RD,2,0,0,0,0,0,0,0,0,,1,7,0,0,1,0
1,7,1,1,5,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,029,6029,CANNES,BOULEVARD DU MIDI,2942,0,2,RN,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,7,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,029,6029,CANNES,BOULEVARD DE LA CROISETTE,2949,0,4,VC,0,2,4,,,0,1,,,,1,7,0,0,1,0
1,7,3,1,1,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,029,6029,CANNES,BOULEVARD EUGENE GAZAGNAIRE,2959,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,7,3,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,029,6029,CANNES,BOULEVARD CARNOT,2962,0,3,RD,0,2,5,,,0,1,,,,1,7,0,0,1,0
1,9,2,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,PLACE GARIBALDI,2988,0,4,VC,0,3,2,,,0,0,,,,1,18,0,0,1,0
1,9,6,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,PLACE MAX BAREL,3024,5,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,9,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,RUE BARLA,3041,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
4,3,1,1,1,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,077,6077,LUCERAM,RD 2566,3050,0,3,RD,2566,2,2,0,0,0,1,0,0,,1,7,0,0,1,0
1,1,1,1,1,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,065,6065,GAUDE (LA),RD 2209,3052,0,3,RD,2209,2,2,8,400,0,1,0,0,,1,7,0,0,1,0
1,6,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,069,6069,GRASSE,CHEMIN DES MAS,3090,0,4,VC,0,2,1,,,0,1,,,,1,7,0,0,1,0
1,9,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,BOULEVARD EDOUARD HERRIOT,3108,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,9,1,1,6,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,BOULEVARD GAMBETTA,3116,0,4,VC,0,2,4,,,0,1,,,,1,,0,0,1,0
1,9,3,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,AVENUE THIERS,3134,0,4,VC,0,2,3,,,3,1,,,,1,7,0,0,1,0
1,9,2,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,BOULEVARD RISSO,3144,0,4,VC,0,2,3,,,0,1,,,,1,4,0,0,0,1
4,9,2,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,BOULEVARD GAMBETTA,3153,0,4,VC,0,2,4,,,0,1,,,,1,7,0,0,1,0
5,9,1,2,2,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,AVENUE DESAMBROIS,3161,0,4,VC,0,2,4,,,0,1,,,,1,7,0,0,1,0
1,6,3,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,027,6027,CAGNES-SUR-MER,RUE DES NEFLIERS ,3219,0,4,VC,0,1,1,,,0,1,,,,1,7,0,0,1,0
1,7,6,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,029,6029,CANNES,BOULEVARD DU MIDI,3236,0,2,RN,0,2,4,,,0,1,,,,1,7,0,0,1,0
1,9,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,ROUTE DE TURIN,3269,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,9,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,PROMENADE DES ANGLAIS,3278,0,4,VC,0,3,6,,,0,1,,,,1,7,0,0,1,0
5,9,1,1,2,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,VC 0,3290,0,4,VC,0,2,2,,,0,0,,,,1,7,0,0,1,0
1,9,3,1,7,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,BOULEVARD DE L'ARIANE,3298,0,4,VC,0,2,2,,,0,1,,,,1,32,,,,
5,9,1,1,5,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,BOULEVARD GAMBETTA,3312,0,4,VC,0,2,4,,,0,1,,,,1,2,0,0,1,0
1,9,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,BOULEVARD DE LA MADELEINE,3355,0,4,VC,0,1,2,,,0,1,,,,1,7,0,0,1,0
1,9,2,1,6,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,AVENUE DURANTE,3448,0,4,VC,0,1,1,,,0,1,,,,1,7,0,0,1,0
1,1,3,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,159,6159,VILLEFRANCHE-SUR-MER,AVENUE ALBERT 1ER,3479,0,3,RD,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,9,1,1,6,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,BOULEVARD CIMIEZ ,3484,0,4,VC,0,2,2,,,0,4,,,,1,,0,0,0,1
1,9,3,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,BOULEVARD CARNOT,3575,5,4,VC,0,2,4,,,0,1,,,,1,7,0,0,1,0
1,9,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,CHEMIN DE LA CONQUE,3598,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
5,9,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,BOULEVARD JEAN BEHRA,3632,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,9,1,1,6,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,BOULEVARD CARNOT,3651,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,7,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,004,6004,ANTIBES,RN98,3665,0,2,RN,0,3,5,1,0,1,1,,,,1,7,0,0,1,0
1,7,1,1,7,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,029,6029,CANNES,BOULEVARD DU MIDI,3681,0,2,RN,0,2,2,,,0,1,,,,1,,0,0,1,0
5,9,1,1,6,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,QUAI DES ETATS UNIS,3760,0,3,RD,0,1,50,,,0,0,,,,1,7,0,0,1,0
5,6,1,1,2,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,123,6123,SAINT-LAURENT-DU-VAR,VESPINS ROUTE DES,3812,0,3,RD,0,2,3,,,0,1,,,,1,7,0,0,1,0
1,6,1,8,1,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,069,6069,GRASSE,AVENUE PIERRE SEMARD,3861,0,3,RD,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,9,1,1,2,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,AVENUE DESAMBROIS,3940,0,4,VC,0,2,4,,,0,1,,,,1,2,0,0,1,0
1,9,1,1,2,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,PROMENADE DES ANGLAIS,3945,0,4,VC,0,3,3,,,0,1,,,,1,2,0,0,1,0
1,6,1,1,6,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,123,6123,SAINT-LAURENT-DU-VAR,AVENUE DU GENERAL LECLERC,3971,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
2,9,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,BOULEVARD DE LA MADELEINE,4017,0,4,VC,0,1,2,,,0,0,,,,1,30,0,0,1,0
1,9,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,PROMENADE DES ANGLAIS,4069,0,4,VC,0,3,9,,,0,1,,,,1,37,0,0,1,0
1,9,1,1,6,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,BOULEVARD RISSO,4071,0,4,VC,0,1,2,,,3,5,,,,1,,0,0,1,0
1,9,2,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,RUE FREDERIC PASSY,4075,0,4,VC,0,1,1,,,0,1,,,,1,7,0,0,1,0
1,9,1,1,2,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,RUE SORGENTINO,4081,0,4,VC,0,1,1,,,0,1,,,,1,7,0,0,1,0
1,7,6,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,029,6029,CANNES,PONT DES GABRES,4120,0,4,VC,0,2,4,,,0,1,,,,1,33,0,0,1,0
1,6,1,1,7,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,069,6069,GRASSE,BOULEVARD MARCEL PAGNOL,4126,0,4,VC,0,2,2,,,0,1,,,,1,,0,0,1,0
1,6,1,1,7,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,069,6069,GRASSE,BOULEVARD GEORGES CLEMENCEAU,4130,0,3,RD,0,2,2,,,0,1,,,,1,,0,0,1,0
1,9,1,1,6,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,RUE BARLA,4158,0,4,VC,0,2,2,,,0,1,,,,1,2,0,0,0,1
1,9,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,BOULEVARD RENE CASSIN,4200,0,4,VC,0,1,2,,,3,1,,,,1,7,0,0,1,0
1,9,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,BOULEVARD PAUL MONTEL,4218,0,4,VC,0,3,2,,,0,4,,,,1,10,0,0,1,0
1,9,1,1,6,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,AVENUE GUSTAVE V,4220,0,4,VC,0,1,0,,,0,1,,,,1,32,0,0,1,0
1,1,1,1,1,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,048,6048,CONTES,RD 2204,4226,0,3,RD,2204,2,2,9,900,0,1,0,0,,1,7,0,0,1,0
1,6,1,1,6,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,027,6027,CAGNES-SUR-MER,CHEMIN DU VALLON DES VAUX,4243,0,4,VC,0,3,2,,,0,1,,,,1,7,0,0,1,0
1,5,3,1,6,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,159,6159,VILLEFRANCHE-SUR-MER,AVENUE ALBERT 1ER,4344,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,9,1,1,2,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,PLACE DU PIN,4350,0,4,VC,0,3,2,,,0,1,,,,1,32,0,0,0,1
1,9,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,BOULEVARD CARLONE,4359,0,4,VC,0,2,2,,,3,1,,,,1,7,0,0,1,0
1,9,1,1,2,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,BOULEVARD CORNIGLION MOLINIER,4397,0,4,VC,0,1,4,,,0,1,,,,1,7,0,0,1,0
1,6,1,1,2,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,123,6123,SAINT-LAURENT-DU-VAR,RD 98,4431,0,2,RN,0,3,7,,,0,1,,,,1,33,0,0,1,0
1,6,1,1,7,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,069,6069,GRASSE,AVENUE GUY DE MAUPASSANT,4480,0,3,RD,0,2,2,,,0,1,,,,1,,0,0,1,0
1,9,3,1,1,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,RUE PIE-FRANCOIS TOESCA,4502,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,9,1,2,1,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,BOULEVARD DU MONT-BORON ,4521,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,9,2,1,6,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,QUAI DES ETATS UNIS,4532,0,4,VC,0,2,3,,,0,1,,,,1,,0,0,1,0
1,7,6,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,004,6004,ANTIBES,ALLEE SABLES,4599,0,4,VC,0,2,2,1,0,0,1,,,,1,7,0,0,1,0
1,7,1,1,2,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,029,6029,CANNES,BOULEVARD DU MIDI,4618,0,4,VC,0,0,2,,,0,1,,,,1,7,0,0,1,0
1,6,1,1,7,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,069,6069,GRASSE,ROUTE DU PLAN,4647,0,3,RD,0,2,2,,,0,4,,,,1,,0,0,1,0
1,6,6,1,2,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,069,6069,GRASSE,ROUTE DE PEGOMAS,4657,0,3,RD,0,1,2,,,0,1,,,,1,30,0,0,1,0
1,9,1,1,1,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,BOULEVARD GAMBETTA,4668,0,4,VC,0,2,4,,,0,1,,,,1,7,0,0,1,0
1,9,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,BOULEVARD LOUIS BRAILLE,4686,0,4,VC,0,1,2,,,0,1,,,,1,7,0,0,1,0
1,9,3,1,6,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,RUE BARLA,4690,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,9,1,1,6,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,QUAI DES ETATS UNIS,4698,0,9,Autre,0,2,1,,,1,5,,,,1,,0,0,0,1
5,9,2,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,RUE CASSINI,4706,0,4,VC,0,1,2,,,0,1,,,,1,7,0,0,1,0
1,9,2,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,RUE JULES BESSY,4749,3,4,VC,0,1,3,,,0,1,,,,1,37,0,0,1,0
1,7,6,1,2,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,004,6004,ANTIBES,AVENUE EUCALYPTUS ,4773,5,3,RD,0,1,1,1,0,0,0,,,,1,7,0,0,1,0
1,7,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,029,6029,CANNES,BOULEVARD DU MIDI,4796,0,2,RN,0,3,4,,,1,1,,,,1,2,0,0,1,0
1,9,2,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,RUE ARSON,4837,0,4,VC,0,1,2,,,0,1,,,,1,7,0,0,1,0
1,9,1,1,6,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,PROMENADE DES ANGLAIS,4843,6,9,Autre,0,0,1,,,1,4,,,,1,,0,0,0,1
1,9,1,1,2,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,BOULEVARD DUBOUCHAGE,4871,0,4,VC,0,1,2,,,0,1,,,,1,7,0,0,1,0
1,9,1,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,AVENUE DE FABRON ,4874,0,4,VC,0,2,4,,,0,1,,,,1,7,0,0,1,0
1,9,1,1,6,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,088,6088,NICE,RUE ARSON,4919,0,4,VC,0,1,3,,,0,1,,,,1,5,0,0,1,0
1,5,1,1,1,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,159,6159,VILLEFRANCHE-SUR-MER,BOULEVARD DE SUEDE,4926,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,6,3,1,3,6,FRANCE,PROVENCE-ALPES-COTE-D'AZUR,027,6027,CAGNES-SUR-MER,BOULEVARD DE LA PLAGE,4961,5,4,VC,0,2,4,,,0,1,,,,1,7,0,0,1,0
